model,image,iou,dice,precision,recall,pixel_accuracy,inference_time_s
YOLOv8n,119079_sat_28.jpg,0.6350531107738998,0.7767981438515081,0.7688303735456216,0.784932791497343,0.8238525390625,0.06774199999927077
YOLOv8n,119079_sat_31.jpg,0.0,0.0,0.0,0.0,0.0028076171875,0.06696399999782443
YOLOv8n,119079_sat_32.jpg,0.9036580259601842,0.9493911339505309,0.9478370231369653,0.9509503494962848,0.922760009765625,0.06466570000338834
YOLOv8n,119079_sat_33.jpg,0.7669879675362823,0.8681303796377249,0.9034986543637062,0.8354268379390435,0.8365936279296875,0.053356399992480874
YOLOv8n,119079_sat_37.jpg,0.8086640189567132,0.8942114295204178,0.9819655521783182,0.8208550714818077,0.825042724609375,0.07085889999871142
YOLOv8n,119079_sat_38.jpg,0.7131465957881824,0.8325575844372837,0.8808327955329835,0.7892990043246505,0.8073272705078125,0.0951517000066815
YOLOv8n,119079_sat_40.jpg,0.9208660838903989,0.9588030020555476,0.9402576459337321,0.9780946436234541,0.9342498779296875,0.07963659999950323
YOLOv8n,119079_sat_41.jpg,0.9409882747068676,0.9695970727581833,0.9667854131171804,0.9724251341526744,0.9462432861328125,0.10627910000039265
YOLOv8n,119079_sat_42.jpg,0.8063268437088096,0.8927806687002812,0.9359418108853774,0.8534248141795312,0.8632354736328125,0.09809329999552574
YOLOv8n,119079_sat_43.jpg,0.7351162540200348,0.8473394820858461,1.0,0.7351162540200348,0.737335205078125,0.10195689999090973
YOLOv8n,119079_sat_47.jpg,0.7975949090682223,0.8874022785051756,0.9904321047432744,0.8037881169443571,0.8019866943359375,0.09575900000345428
