image,instances,method,iou,dice_f1,precision,recall,boundary_iou,boundary_f1,pixel_accuracy
0-17-41_png_jpg.rf.dee793bf7417e2e943f78a6ea3ffdaac.jpg,2,OR,0.6728391305404082,0.8044277758173298,0.6880246414235126,0.9682388174712914,0.11003586817816124,0.1869085560514666,0.73748535156232
0-17-41_png_jpg.rf.dee793bf7417e2e943f78a6ea3ffdaac.jpg,2,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.442402343749892
0-17-41_png_jpg.rf.dee793bf7417e2e943f78a6ea3ffdaac.jpg,2,weighted_mean,0.6728391305404082,0.8044277758173298,0.6880246414235126,0.9682388174712914,0.11003586817816124,0.1869085560514666,0.73748535156232
0-18-18_png_jpg.rf.4b1344dbb9b6596b8dc9489e95a40d04.jpg,6,OR,0.5763660648623232,0.7312591633500585,0.7222107302022283,0.7405372052209362,0.11645087729195369,0.21207750148484458,0.8621679687497895
0-18-18_png_jpg.rf.4b1344dbb9b6596b8dc9489e95a40d04.jpg,6,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.7467724609373176
0-18-18_png_jpg.rf.4b1344dbb9b6596b8dc9489e95a40d04.jpg,6,weighted_mean,0.5763660648623232,0.7312591633500585,0.7222107302022283,0.7405372052209362,0.11645087729195369,0.21207750148484458,0.8621679687497895
0-18-3_png_jpg.rf.6b680d5abc933b330f42e77d28887c20.jpg,5,OR,0.5564212958095596,0.7150008770859714,0.617489395421832,0.8490850238745488,0.2638624324811109,0.4666351761570907,0.896870117187281
0-18-3_png_jpg.rf.6b680d5abc933b330f42e77d28887c20.jpg,5,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.8476416015622931
0-18-3_png_jpg.rf.6b680d5abc933b330f42e77d28887c20.jpg,5,weighted_mean,0.5564212958095596,0.7150008770859714,0.617489395421832,0.8490850238745488,0.2638624324811109,0.4666351761570907,0.896870117187281
0-18-3_png_jpg.rf.9c222aad07da3fff5805699dde541b95.jpg,6,OR,0.6025113095922723,0.7519588860131907,0.6656592409057587,0.86396839697711,0.2951010603443207,0.5197738616649178,0.8996069335935304
0-18-3_png_jpg.rf.9c222aad07da3fff5805699dde541b95.jpg,6,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.8238647460935489
0-18-3_png_jpg.rf.9c222aad07da3fff5805699dde541b95.jpg,6,weighted_mean,0.6025113095922723,0.7519588860131907,0.6656592409057587,0.86396839697711,0.2951010603443207,0.5197738616649178,0.8996069335935304
0-21-10_png_jpg.rf.fad31cabffffa059dbab0ec75f1bcab1.jpg,6,OR,0.6867447983178346,0.8142841750604063,0.699918901058942,0.9733231229761055,0.17667566805010546,0.3006187031412673,0.8442993164060438
0-21-10_png_jpg.rf.fad31cabffffa059dbab0ec75f1bcab1.jpg,6,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.6493041992185915
0-21-10_png_jpg.rf.fad31cabffffa059dbab0ec75f1bcab1.jpg,6,weighted_mean,0.6867447983178346,0.8142841750604063,0.699918901058942,0.9733231229761055,0.17667566805010546,0.3006187031412673,0.8442993164060438
0-21-29_png_jpg.rf.fe01248cf583c577b7a8cd5f59237794.jpg,3,OR,0.8273095463976098,0.9054946908459843,0.8572440842718704,0.9595008964421783,0.17767055518195063,0.3246725690847143,0.9124536132810273
0-21-29_png_jpg.rf.fe01248cf583c577b7a8cd5f59237794.jpg,3,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.5628881835936126
0-21-29_png_jpg.rf.fe01248cf583c577b7a8cd5f59237794.jpg,3,weighted_mean,0.8273095463976098,0.9054946908459843,0.8572440842718704,0.9595008964421783,0.17767055518195063,0.3246725690847143,0.9124536132810273
0-22-7_png_jpg.rf.6653a570cabf763612aecba489ab949a.jpg,6,OR,0.6697600760144592,0.802223128502516,0.8333563222904228,0.7733323581027404,0.3523573200983448,0.5675410513799353,0.9490893554685182
0-22-7_png_jpg.rf.6653a570cabf763612aecba489ab949a.jpg,6,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.8664843749997885
0-22-7_png_jpg.rf.6653a570cabf763612aecba489ab949a.jpg,6,weighted_mean,0.6697600760144592,0.802223128502516,0.8333563222904228,0.7733323581027404,0.3523573200983448,0.5675410513799353,0.9490893554685182
0-23-10_png_jpg.rf.042dd1f8a58c7532edebeb93b5edd0d7.jpg,7,OR,0.7567482009503973,0.8615329169439285,0.8084011691098768,0.9221400968506643,0.25185071954173816,0.42932067555366255,0.8949438476560315
0-23-10_png_jpg.rf.042dd1f8a58c7532edebeb93b5edd0d7.jpg,7,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.6455786132810923
0-23-10_png_jpg.rf.042dd1f8a58c7532edebeb93b5edd0d7.jpg,7,weighted_mean,0.7567482009503973,0.8615329169439285,0.8084011691098768,0.9221400968506643,0.25185071954173816,0.42932067555366255,0.8949438476560315
0-23-10_png_jpg.rf.a43edf7429ea1cce00ebd6fb02099cef.jpg,7,OR,0.8485920169199731,0.9180955117764195,0.9164276304601625,0.919769475187704,0.24054826850578553,0.4035689808705212,0.9248486328122743
0-23-10_png_jpg.rf.a43edf7429ea1cce00ebd6fb02099cef.jpg,7,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.5420605468748677
0-23-10_png_jpg.rf.a43edf7429ea1cce00ebd6fb02099cef.jpg,7,weighted_mean,0.8485920169199731,0.9180955117764195,0.9164276304601625,0.919769475187704,0.24054826850578553,0.4035689808705212,0.9248486328122743
0-23-15_png_jpg.rf.69a3735464446b6a4efd206f6fadb50c.jpg,3,OR,0.5752152044438622,0.730332214698175,0.6164361520252775,0.8958552554650455,0.09549518170180107,0.19135203243086515,0.8342260742185463
0-23-15_png_jpg.rf.69a3735464446b6a4efd206f6fadb50c.jpg,3,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.749423828124817
